entry_time,entry_price,exit_time,exit_price,profit_pts,win,spikes_caught,pnl_usd,equity
1774442700,3214.763,1774446540,3195.171,19.592,True,5,10.0,4224.0
1774447500,3197.51,1774451340,3208.669,-11.159,True,1,10.0,4234.0
1774451520,3207.484,1774455360,3203.328,4.156,True,4,10.0,4244.0
1774455840,3205.901,1774459680,3194.628,11.273,True,4,10.0,4254.0
1774460280,3198.162,1774464120,3196.484,1.678,True,3,10.0,4264.0
1774464240,3195.698,1774468080,3190.897,4.801,True,4,10.0,4274.0
1774468980,3191.781,1774472820,3206.741,-14.96,False,0,-3.0,4271.0
1774492800,3227.971,1774496640,3236.53,-8.559,True,2,10.0,4281.0
1774521900,3253.759,1774525740,3248.111,5.648,True,3,10.0,4291.0
1774526340,3251.73,1774530180,3264.875,-13.145,True,1,10.0,4301.0
1774539780,3247.029,1774543620,3239.108,7.921,True,3,10.0,4311.0
1774546260,3235.483,1774550100,3243.574,-8.091,True,2,10.0,4321.0
1774550460,3245.555,1774554300,3252.428,-6.873,True,2,10.0,4331.0
1774559700,3247.062,1774563540,3230.734,16.328,True,2,10.0,4341.0
1774564980,3235.505,1774568820,3246.107,-10.602,True,2,10.0,4351.0
1774573140,3236.521,1774576980,3248.288,-11.767,True,1,10.0,4361.0
1774601940,3266.07,1774605780,3252.277,13.793,True,2,10.0,4371.0
1774607100,3255.656,1774610940,3278.314,-22.658,False,0,-3.0,4368.0
1774641480,3308.504,1774645320,3316.391,-7.887,True,2,10.0,4378.0
1774649220,3303.506,1774653060,3308.259,-4.753,True,1,10.0,4388.0
1774683360,3337.125,1774687200,3344.292,-7.167,True,1,10.0,4398.0
1774701240,3354.802,1774705080,3359.812,-5.01,True,2,10.0,4408.0
1774713480,3359.64,1774717320,3369.638,-9.998,True,1,10.0,4418.0
1774734840,3366.116,1774738680,3365.0,1.116,True,2,10.0,4428.0
1774740600,3367.141,1774744440,3362.592,4.549,True,3,10.0,4438.0
1774745760,3368.265,1774749600,3368.573,-0.308,True,2,10.0,4448.0
1774750920,3370.112,1774754760,3377.631,-7.519,True,1,10.0,4458.0
1774778880,3388.969,1774782720,3400.244,-11.275,True,2,10.0,4468.0
1774790100,3401.601,1774793940,3417.304,-15.703,True,1,10.0,4478.0
1774847580,3433.826,1774851420,3447.245,-13.419,True,2,10.0,4488.0
1774851540,3447.71,1774855380,3470.125,-22.415,False,0,-3.0,4485.0
1774897680,3489.195,1774901520,3468.908,20.287,True,5,10.0,4495.0
1774903440,3469.622,1774907280,3454.709,14.913,True,6,10.0,4505.0
1774908660,3456.491,1774912500,3455.629,0.862,True,3,10.0,4515.0
1774913460,3458.518,1774917300,3436.997,21.521,True,5,10.0,4525.0
1774917420,3437.441,1774921260,3445.192,-7.751,True,1,10.0,4535.0
1774921380,3445.616,1774925220,3433.577,12.039,True,5,10.0,4545.0
1774926540,3441.237,1774930380,3443.186,-1.949,True,2,10.0,4555.0
1774930500,3443.563,1774934340,3448.269,-4.706,True,1,10.0,4565.0
1774938360,3444.859,1774942200,3452.061,-7.202,True,1,10.0,4575.0
1774976760,3505.996,1774980600,3517.199,-11.203,True,1,10.0,4585.0
1774984200,3508.398,1774988040,3508.541,-0.143,True,3,10.0,4595.0
1774988400,3510.736,1774992240,3512.786,-2.05,True,3,10.0,4605.0
1774999380,3512.447,1775003220,3497.696,14.751,True,5,10.0,4615.0
1775004000,3502.627,1775007840,3498.208,4.419,True,4,10.0,4625.0
1775008020,3499.047,1775011860,3495.231,3.816,True,4,10.0,4635.0
1775013600,3494.083,1775017440,3503.214,-9.131,True,2,10.0,4645.0
1775020440,3494.15,1775024280,3482.719,11.431,True,3,10.0,4655.0
1775025120,3488.218,1775028960,3492.023,-3.805,True,2,10.0,4665.0
1775029080,3492.506,1775032920,3484.851,7.655,True,5,10.0,4675.0
1775033820,3490.734,1775037660,3475.257,15.477,True,5,10.0,4685.0
1775039700,3480.975,1775043540,3495.353,-14.378,True,2,10.0,4695.0
1775049900,3488.91,1775053740,3487.736,1.174,True,3,10.0,4705.0
1775054940,3489.157,1775058780,3470.078,19.079,True,3,10.0,4715.0
1775060820,3470.279,1775064660,3473.901,-3.622,True,1,10.0,4725.0
1775064780,3474.293,1775068620,3481.572,-7.279,True,2,10.0,4735.0
1775070180,3480.132,1775074020,3469.833,10.299,True,4,10.0,4745.0
1775074500,3472.739,1775078340,3468.557,4.182,True,3,10.0,4755.0
1775079540,3473.343,1775083380,3470.239,3.104,True,3,10.0,4765.0
1775084700,3474.227,1775088540,3475.01,-0.783,True,4,10.0,4775.0
1775088660,3475.465,1775092500,3475.958,-0.493,True,2,10.0,4785.0
1775098140,3467.986,1775101980,3479.512,-11.526,True,1,10.0,4795.0
1775105040,3478.999,1775108880,3456.186,22.813,True,7,10.0,4805.0
1775110380,3461.659,1775114220,3477.66,-16.001,False,0,-3.0,4802.0
1775136840,3481.952,1775140680,3462.336,19.616,True,5,10.0,4812.0
1775141160,3465.235,1775145000,3438.55,26.685,True,4,10.0,4822.0
1775146260,3444.024,1775150100,3456.756,-12.732,False,0,-3.0,4819.0
1775150220,3457.241,1775154060,3466.078,-8.837,True,1,10.0,4829.0
1775171820,3474.151,1775175660,3462.515,11.636,True,3,10.0,4839.0
1775175900,3463.853,1775179740,3458.32,5.533,True,4,10.0,4849.0
1775180100,3460.384,1775183940,3444.326,16.058,True,6,10.0,4859.0
1775186940,3441.842,1775190780,3438.326,3.516,True,4,10.0,4869.0
1775190960,3439.133,1775194800,3432.275,6.858,True,3,10.0,4879.0
1775196060,3433.912,1775199900,3419.809,14.103,True,4,10.0,4889.0
1775202000,3423.75,1775205840,3420.835,2.915,True,4,10.0,4899.0
1775208600,3411.607,1775212440,3430.912,-19.305,False,0,-3.0,4896.0
1775222580,3435.387,1775226420,3437.542,-2.155,True,3,10.0,4906.0
1775228220,3432.608,1775232060,3435.502,-2.894,True,1,10.0,4916.0
1775254860,3392.383,1775258700,3391.679,0.704,True,2,10.0,4926.0
1775263920,3359.365,1775267760,3372.315,-12.95,True,1,10.0,4936.0
1775267880,3372.743,1775271720,3393.392,-20.649,False,0,-3.0,4933.0
1775297280,3387.732,1775301120,3398.563,-10.831,False,0,-3.0,4930.0
1775301960,3398.059,1775305800,3418.05,-19.991,False,0,-3.0,4927.0
1775313480,3410.585,1775317320,3429.676,-19.091,True,1,10.0,4937.0
1775335500,3422.627,1775339340,3419.343,3.284,True,2,10.0,4947.0
1775339520,3420.183,1775343360,3415.598,4.585,True,3,10.0,4957.0
1775343780,3417.937,1775347620,3428.44,-10.503,False,0,-3.0,4954.0
1775349240,3424.715,1775353080,3426.72,-2.005,True,2,10.0,4964.0
1775361360,3427.936,1775365200,3422.135,5.801,True,2,10.0,4974.0
1775365320,3422.583,1775369160,3436.09,-13.507,True,2,10.0,4984.0
1775374980,3432.56,1775378820,3447.451,-14.891,False,0,-3.0,4981.0
1775441160,3538.781,1775445000,3544.63,-5.849,True,2,10.0,4991.0
1775449800,3542.264,1775453640,3550.785,-8.521,True,3,10.0,5001.0
1775462820,3531.616,1775466660,3505.241,26.375,True,6,10.0,5011.0
1775467680,3511.391,1775471520,3512.72,-1.329,True,3,10.0,5021.0
1775471640,3513.144,1775475480,3522.06,-8.916,True,2,10.0,5031.0
1775475840,3524.094,1775479680,3515.429,8.665,True,3,10.0,5041.0
1775482980,3507.076,1775486820,3524.422,-17.346,False,0,-3.0,5038.0
1775493060,3517.177,1775496900,3541.207,-24.03,False,0,-3.0,5035.0
1775529060,3558.082,1775532900,3544.835,13.247,True,4,10.0,5045.0
1775537220,3535.507,1775541060,3547.887,-12.38,True,1,10.0,5055.0
1775541180,3548.348,1775545020,3541.664,6.684,True,3,10.0,5065.0
1775545140,3542.077,1775548980,3541.56,0.517,True,3,10.0,5075.0
1775549700,3546.354,1775553540,3551.325,-4.971,True,1,10.0,5085.0
1775556420,3549.245,1775560260,3546.958,2.287,True,4,10.0,5095.0
1775560380,3547.453,1775564220,3558.853,-11.4,True,1,10.0,5105.0
1775570280,3557.308,1775574120,3551.663,5.645,True,3,10.0,5115.0
1775578620,3530.041,1775582460,3517.442,12.599,True,4,10.0,5125.0
1775583360,3523.164,1775587200,3506.024,17.14,True,5,10.0,5135.0
1775589240,3509.245,1775593080,3504.529,4.716,True,3,10.0,5145.0
1775598060,3492.435,1775601900,3484.904,7.531,True,3,10.0,5155.0
1775604420,3477.734,1775608260,3488.326,-10.592,True,1,10.0,5165.0
1775608380,3488.748,1775612220,3488.057,0.691,True,3,10.0,5175.0
1775612340,3488.512,1775616180,3483.119,5.393,True,3,10.0,5185.0
1775616960,3488.073,1775620800,3472.548,15.525,True,4,10.0,5195.0
1775625300,3465.565,1775629140,3461.75,3.815,True,3,10.0,5205.0
1775629560,3463.125,1775633400,3445.914,17.211,True,4,10.0,5215.0
1775636100,3442.04,1775639940,3460.958,-18.918,False,0,-3.0,5212.0
1775651820,3466.649,1775655660,3473.322,-6.673,True,2,10.0,5222.0
1775667300,3447.879,1775671140,3431.344,16.535,True,6,10.0,5232.0
1775672280,3433.928,1775676120,3415.786,18.142,True,5,10.0,5242.0
1775678340,3412.704,1775682180,3420.211,-7.507,True,2,10.0,5252.0
1775682300,3420.606,1775686140,3431.188,-10.582,True,1,10.0,5262.0
1775686260,3431.582,1775690100,3426.249,5.333,True,2,10.0,5272.0
1775690220,3426.657,1775694060,3428.972,-2.315,True,2,10.0,5282.0
1775718780,3451.493,1775722620,3428.229,23.264,True,5,10.0,5292.0
1775725080,3419.163,1775728920,3412.441,6.722,True,5,10.0,5302.0
1775729880,3418.431,1775733720,3420.812,-2.381,True,3,10.0,5312.0
1775735340,3421.959,1775739180,3402.923,19.036,True,4,10.0,5322.0
1775740020,3408.336,1775743860,3421.985,-13.649,True,1,10.0,5332.0
1775743980,3422.524,1775747820,3415.806,6.718,True,3,10.0,5342.0
1775749740,3411.612,1775753580,3424.324,-12.712,True,1,10.0,5352.0
1775757420,3418.771,1775761260,3429.112,-10.341,True,1,10.0,5362.0
1775771460,3422.484,1775775300,3430.37,-7.886,True,2,10.0,5372.0
1775777640,3426.814,1775781480,3436.002,-9.188,True,2,10.0,5382.0
1775794500,3429.129,1775798340,3433.344,-4.215,True,2,10.0,5392.0
1775798640,3435.054,1775802480,3445.045,-9.991,False,0,-3.0,5389.0
1775813220,3447.549,1775817060,3454.355,-6.806,True,1,10.0,5399.0
1775818800,3451.945,1775822640,3452.366,-0.421,True,2,10.0,5409.0
1775825640,3431.327,1775829480,3421.495,9.832,True,3,10.0,5419.0
1775832480,3416.806,1775836320,3418.81,-2.004,True,1,10.0,5429.0
1775836800,3421.62,1775840640,3419.023,2.597,True,2,10.0,5439.0
1775843400,3403.909,1775847240,3415.014,-11.105,False,0,-3.0,5436.0
1775847360,3415.449,1775851200,3423.115,-7.666,True,2,10.0,5446.0
1775856540,3422.168,1775860380,3411.38,10.788,True,5,10.0,5456.0
1775862360,3408.219,1775866200,3414.727,-6.508,True,2,10.0,5466.0
1775867820,3412.424,1775871660,3407.435,4.989,True,2,10.0,5476.0
1775873160,3412.825,1775877000,3419.115,-6.29,True,2,10.0,5486.0
1775882340,3415.892,1775886180,3419.671,-3.779,True,3,10.0,5496.0
1775893500,3412.868,1775897340,3418.715,-5.847,True,3,10.0,5506.0
1775898780,3421.347,1775902620,3438.229,-16.882,True,1,10.0,5516.0
1775924820,3455.636,1775928660,3455.971,-0.335,True,2,10.0,5526.0
1775935080,3446.378,1775938920,3461.016,-14.638,True,1,10.0,5536.0
1775952600,3469.221,1775956440,3489.093,-19.872,False,0,-3.0,5533.0
1775963280,3439.571,1775967120,3427.056,12.515,True,5,10.0,5543.0
1775969940,3418.339,1775973780,3405.761,12.578,True,5,10.0,5553.0
1775975280,3406.758,1775979120,3416.086,-9.328,True,1,10.0,5563.0
1775979360,3417.223,1775983200,3413.016,4.207,True,4,10.0,5573.0
1775983740,3416.271,1775987580,3433.126,-16.855,True,1,10.0,5583.0
1776007920,3438.31,1776011760,3432.919,5.391,True,5,10.0,5593.0
1776011940,3433.681,1776015780,3421.645,12.036,True,3,10.0,5603.0
1776017820,3420.603,1776021660,3412.527,8.076,True,3,10.0,5613.0
1776027480,3389.889,1776031320,3391.765,-1.876,True,4,10.0,5623.0
1776031440,3392.126,1776035280,3388.131,3.995,True,3,10.0,5633.0
1776037320,3387.51,1776041160,3397.156,-9.646,True,2,10.0,5643.0
1776066360,3404.739,1776070200,3398.221,6.518,True,2,10.0,5653.0
1776070740,3401.57,1776074580,3403.241,-1.671,True,3,10.0,5663.0
1776074700,3403.596,1776078540,3404.422,-0.826,True,1,10.0,5673.0
1776078780,3405.607,1776082620,3419.758,-14.151,True,2,10.0,5683.0
1776097380,3408.525,1776101220,3392.17,16.355,True,2,10.0,5693.0
1776102060,3397.504,1776105900,3405.251,-7.747,True,1,10.0,5703.0
1776106020,3405.645,1776109860,3407.451,-1.806,True,2,10.0,5713.0
1776110820,3410.026,1776114660,3411.815,-1.789,True,3,10.0,5723.0
1776118440,3402.594,1776122280,3405.351,-2.757,True,1,10.0,5733.0
1776125160,3401.219,1776129000,3396.93,4.289,True,3,10.0,5743.0
1776129180,3397.778,1776133020,3399.229,-1.451,True,2,10.0,5753.0
1776135660,3384.928,1776139500,3359.95,24.978,True,6,10.0,5763.0
1776141000,3360.496,1776144840,3344.419,16.077,True,5,10.0,5773.0
1776146100,3348.505,1776149940,3353.437,-4.932,True,3,10.0,5783.0
1776150060,3353.84,1776153900,3353.218,0.622,True,2,10.0,5793.0
1776155280,3354.876,1776159120,3348.262,6.614,True,2,10.0,5803.0
1776159300,3348.991,1776163140,3344.223,4.768,True,4,10.0,5813.0
1776165120,3336.805,1776168960,3334.618,2.187,True,3,10.0,5823.0
1776169080,3335.025,1776172920,3329.706,5.319,True,2,10.0,5833.0
1776174540,3333.29,1776178380,3327.7,5.59,True,3,10.0,5843.0
1776180900,3326.948,1776184740,3323.962,2.986,True,3,10.0,5853.0
1776184860,3324.289,1776188700,3339.387,-15.098,False,0,-3.0,5850.0
1776198180,3334.825,1776202020,3325.82,9.005,True,4,10.0,5860.0
1776202140,3326.222,1776205980,3329.014,-2.792,True,2,10.0,5870.0
1776209400,3318.362,1776213240,3334.197,-15.835,True,2,10.0,5880.0
1776216540,3331.049,1776220380,3341.895,-10.846,True,1,10.0,5890.0
1776227340,3332.437,1776231180,3305.069,27.368,True,8,10.0,5900.0
1776231900,3308.7,1776235740,3286.525,22.175,True,7,10.0,5910.0
1776237300,3282.461,1776241140,3283.501,-1.04,True,1,10.0,5920.0
1776242280,3285.606,1776246120,3281.891,3.715,True,3,10.0,5930.0
1776246540,3284.329,1776250380,3264.925,19.404,True,5,10.0,5940.0
1776253680,3262.266,1776257520,3241.869,20.397,True,5,10.0,5950.0
1776260220,3241.69,1776264060,3241.145,0.545,True,2,10.0,5960.0
1776265260,3247.648,1776269100,3261.476,-13.828,True,2,10.0,5970.0
1776275280,3234.37,1776279120,3223.964,10.406,True,3,10.0,5980.0
1776279960,3225.144,1776283800,3225.515,-0.371,True,2,10.0,5990.0
1776283980,3226.329,1776287820,3220.46,5.869,True,3,10.0,6000.0
1776288000,3221.222,1776291840,3226.429,-5.207,True,2,10.0,6010.0
1776291960,3226.829,1776295800,3219.889,6.94,True,1,10.0,6020.0
1776295920,3220.245,1776299760,3203.964,16.281,True,5,10.0,6030.0
1776303480,3194.949,1776307320,3209.638,-14.689,True,1,10.0,6040.0
1776308520,3209.843,1776312360,3203.807,6.036,True,2,10.0,6050.0
1776312900,3206.752,1776316740,3214.466,-7.714,True,1,10.0,6060.0
1776334860,3208.488,1776338700,3204.026,4.462,True,4,10.0,6070.0
1776342240,3193.897,1776346080,3195.097,-1.2,True,1,10.0,6080.0
1776346200,3195.503,1776350040,3205.235,-9.732,True,1,10.0,6090.0
1776356340,3196.46,1776360180,3205.601,-9.141,False,0,-3.0,6087.0
1776370260,3206.632,1776374100,3210.031,-3.399,True,2,10.0,6097.0
1776406740,3257.001,1776410580,3264.364,-7.363,False,0,-3.0,6094.0
1776424560,3264.132,1776428400,3255.901,8.231,True,3,10.0,6104.0
1776430920,3255.448,1776434760,3230.472,24.976,True,4,10.0,6114.0
1776435720,3235.241,1776439560,3250.964,-15.723,False,0,-3.0,6111.0
1776439680,3251.375,1776443520,3249.908,1.467,True,3,10.0,6121.0
1776446160,3241.901,1776450000,3247.837,-5.936,True,1,10.0,6131.0
1776459480,3253.548,1776463320,3215.838,37.71,True,6,10.0,6141.0
1776464400,3220.45,1776468240,3193.316,27.134,True,5,10.0,6151.0
1776469440,3200.449,1776473280,3207.025,-6.576,True,2,10.0,6161.0
1776473400,3207.441,1776477240,3221.89,-14.449,False,0,-3.0,6158.0
1776479340,3222.624,1776483180,3217.09,5.534,True,4,10.0,6168.0
1776483300,3217.445,1776487140,3224.571,-7.126,True,1,10.0,6178.0
1776530640,3277.612,1776534480,3280.366,-2.754,True,2,10.0,6188.0
1776534600,3280.614,1776538440,3261.1,19.514,True,3,10.0,6198.0
1776539400,3265.42,1776543240,3279.09,-13.67,False,0,-3.0,6195.0
1776554460,3283.048,1776558300,3277.878,5.17,True,3,10.0,6205.0
1776558660,3279.145,1776562500,3256.789,22.356,True,4,10.0,6215.0
1776571380,3219.768,1776575220,3239.287,-19.519,True,1,10.0,6225.0
1776575340,3239.643,1776579180,3242.138,-2.495,True,3,10.0,6235.0
1776582480,3238.541,1776586320,3222.388,16.153,True,3,10.0,6245.0
1776587520,3227.575,1776591360,3220.896,6.679,True,5,10.0,6255.0
1776593160,3228.151,1776597000,3223.877,4.274,True,3,10.0,6265.0
1776597120,3224.337,1776600960,3235.08,-10.743,True,1,10.0,6275.0
1776608580,3207.886,1776612420,3205.567,2.319,True,3,10.0,6285.0
1776614040,3204.459,1776617880,3216.473,-12.014,True,2,10.0,6295.0
1776618000,3216.925,1776621840,3205.737,11.188,True,4,10.0,6305.0
1776622500,3206.778,1776626340,3218.799,-12.021,False,0,-3.0,6302.0
1776627900,3214.122,1776631740,3201.181,12.941,True,3,10.0,6312.0
1776631860,3201.58,1776635700,3197.866,3.714,True,4,10.0,6322.0
1776636900,3201.255,1776640740,3213.438,-12.183,True,1,10.0,6332.0
1776646440,3210.136,1776650280,3209.329,0.807,True,2,10.0,6342.0
1776652260,3203.831,1776656100,3185.846,17.985,True,4,10.0,6352.0
1776658260,3184.423,1776662100,3183.998,0.425,True,2,10.0,6362.0
1776662640,3186.838,1776666480,3178.669,8.169,True,3,10.0,6372.0
1776667200,3180.34,1776671040,3169.264,11.076,True,3,10.0,6382.0
1776671160,3169.626,1776675000,3176.019,-6.393,True,2,10.0,6392.0
1776675480,3178.784,1776679320,3193.427,-14.643,True,1,10.0,6402.0
1776686820,3183.806,1776690660,3190.808,-7.002,True,2,10.0,6412.0
1776695100,3190.892,1776698940,3211.691,-20.799,False,0,-3.0,6409.0
1776710580,3191.014,1776714420,3195.11,-4.096,True,1,10.0,6419.0
1776719460,3193.708,1776723300,3189.314,4.394,True,2,10.0,6429.0
1776724740,3186.907,1776728580,3197.81,-10.903,False,0,-3.0,6426.0
1776789960,3250.472,1776793800,3253.006,-2.534,True,3,10.0,6436.0
1776795120,3255.602,1776798960,3266.539,-10.937,False,0,-3.0,6433.0
1776825300,3295.828,1776829140,3286.568,9.26,True,4,10.0,6443.0
1776830580,3290.244,1776834420,3281.216,9.028,True,4,10.0,6453.0
1776835200,3286.059,1776839040,3285.29,0.769,True,2,10.0,6463.0
1776839880,3290.372,1776843720,3287.759,2.613,True,2,10.0,6473.0
1776844140,3290.189,1776847980,3287.025,3.164,True,4,10.0,6483.0
1776848100,3287.387,1776851940,3280.047,7.34,True,2,10.0,6493.0
1776852120,3280.95,1776855960,3292.561,-11.611,True,2,10.0,6503.0
1776862380,3281.479,1776866220,3270.376,11.103,True,3,10.0,6513.0
1776869520,3264.116,1776873360,3271.686,-7.57,True,2,10.0,6523.0
1776875220,3273.073,1776879060,3269.589,3.484,True,2,10.0,6533.0
1776879180,3269.991,1776883020,3281.681,-11.69,False,0,-3.0,6530.0
1776894600,3282.502,1776898440,3277.866,4.636,True,2,10.0,6540.0
1776898800,3279.832,1776902640,3275.26,4.572,True,4,10.0,6550.0
1776903840,3279.346,1776907680,3289.352,-10.006,True,1,10.0,6560.0
1776918480,3291.018,1776922320,3276.614,14.404,True,4,10.0,6570.0
1776928320,3251.382,1776932160,3241.062,10.32,True,5,10.0,6580.0
1776932700,3244.007,1776936540,3259.806,-15.799,True,1,10.0,6590.0
1776958020,3264.519,1776961860,3280.549,-16.03,False,0,-3.0,6587.0
1776965280,3273.898,1776969120,3298.033,-24.135,False,0,-3.0,6584.0
1777006740,3334.684,1777010580,3312.595,22.089,True,6,10.0,6594.0
1777011240,3316.838,1777015080,3317.709,-0.871,True,4,10.0,6604.0
1777018680,3318.691,1777022520,3331.564,-12.873,True,1,10.0,6614.0
1777029480,3310.713,1777033320,3293.499,17.214,True,5,10.0,6624.0
1777034340,3299.795,1777038180,3304.351,-4.556,True,2,10.0,6634.0
1777038300,3304.783,1777042140,3298.564,6.219,True,2,10.0,6644.0
1777042260,3298.927,1777046100,3293.132,5.795,True,4,10.0,6654.0
1777046220,3293.583,1777050060,3300.149,-6.566,True,2,10.0,6664.0
1777051200,3299.527,1777055040,3316.682,-17.155,True,1,10.0,6674.0
1777081260,3347.809,1777085100,3340.117,7.692,True,3,10.0,6684.0
1777089300,3320.403,1777093140,3329.505,-9.102,True,2,10.0,6694.0
1777093260,3329.883,1777097100,3342.486,-12.603,True,1,10.0,6704.0
1777119120,3345.95,1777122960,3357.402,-11.452,True,2,10.0,6714.0
1777131960,3350.744,1777135800,3346.728,4.016,True,4,10.0,6724.0
1777136640,3348.183,1777140480,3351.532,-3.349,True,2,10.0,6734.0
1777140600,3351.944,1777144440,3339.905,12.039,True,4,10.0,6744.0
1777144860,3342.168,1777148700,3354.305,-12.137,True,1,10.0,6754.0
1777157820,3351.271,1777161660,3354.478,-3.207,True,2,10.0,6764.0
1777167300,3353.465,1777171140,3356.009,-2.544,True,2,10.0,6774.0
1777171260,3356.456,1777175100,3362.702,-6.246,True,1,10.0,6784.0
1777209420,3387.756,1777213260,3370.54,17.216,True,3,10.0,6794.0
1777214400,3373.45,1777218240,3365.053,8.397,True,3,10.0,6804.0
1777218360,3365.502,1777222200,3363.356,2.146,True,3,10.0,6814.0
1777223880,3366.072,1777227720,3347.92,18.152,True,5,10.0,6824.0
1777229160,3353.343,1777233000,3360.257,-6.914,True,3,10.0,6834.0
1777233120,3360.668,1777236960,3352.692,7.976,True,5,10.0,6844.0
1777237080,3353.086,1777240920,3349.333,3.753,True,4,10.0,6854.0
1777241040,3349.781,1777244880,3364.923,-15.142,False,0,-3.0,6851.0
1777248000,3353.36,1777251840,3329.051,24.309,True,5,10.0,6861.0
1777253220,3333.619,1777257060,3331.914,1.705,True,3,10.0,6871.0
1777257180,3332.261,1777261020,3320.802,11.459,True,3,10.0,6881.0
1777262340,3325.269,1777266180,3318.407,6.862,True,1,10.0,6891.0
1777266900,3321.304,1777270740,3329.67,-8.366,True,1,10.0,6901.0
1777279260,3332.717,1777283100,3347.489,-14.772,True,1,10.0,6911.0
1777309740,3365.201,1777313580,3354.182,11.019,True,4,10.0,6921.0
1777315740,3353.088,1777319580,3342.273,10.815,True,5,10.0,6931.0
1777320360,3347.159,1777324200,3345.771,1.388,True,4,10.0,6941.0
1777324320,3346.205,1777328160,3362.699,-16.494,False,0,-3.0,6938.0
1777331100,3353.901,1777334940,3352.125,1.776,True,2,10.0,6948.0
1777335060,3352.594,1777338900,3325.885,26.709,True,6,10.0,6958.0
1777341480,3321.903,1777345320,3320.266,1.637,True,3,10.0,6968.0
1777345500,3320.983,1777349340,3319.245,1.738,True,2,10.0,6978.0
1777350480,3323.165,1777354320,3313.66,9.505,True,3,10.0,6988.0
1777356240,3318.741,1777360080,3313.926,4.815,True,3,10.0,6998.0
1777360740,3317.951,1777364580,3288.131,29.82,True,7,10.0,7008.0
1777366860,3292.551,1777370700,3286.19,6.361,True,3,10.0,7018.0
1777371180,3288.719,1777375020,3295.716,-6.997,True,2,10.0,7028.0
1777375140,3296.131,1777378980,3296.701,-0.57,True,2,10.0,7038.0
1777383660,3279.309,1777387500,3260.527,18.782,True,6,10.0,7048.0
1777389360,3266.717,1777393200,3268.801,-2.084,True,1,10.0,7058.0
1777395540,3262.857,1777399380,3267.95,-5.093,True,2,10.0,7068.0
1777399500,3268.374,1777403340,3270.97,-2.596,True,3,10.0,7078.0
1777411200,3257.581,1777415040,3261.762,-4.181,True,2,10.0,7088.0
1777416960,3258.346,1777420800,3250.926,7.42,True,0,10.0,7098.0
1777421340,3254.194,1777425180,3263.982,-9.788,True,1,10.0,7108.0
1777429440,3258.786,1777433280,3274.886,-16.1,True,1,10.0,7118.0
1777440780,3259.533,1777444620,3254.128,5.405,True,2,10.0,7128.0
1777446840,3252.218,1777450680,3246.993,5.225,True,2,10.0,7138.0
1777450800,3247.378,1777454640,3221.852,25.526,True,6,10.0,7148.0
1777455780,3228.284,1777459620,3241.626,-13.342,True,1,10.0,7158.0
1777459740,3242.085,1777463580,3236.389,5.696,True,5,10.0,7168.0
1777465560,3236.777,1777469400,3237.05,-0.273,True,2,10.0,7178.0
1777471380,3234.335,1777475220,3223.761,10.574,True,3,10.0,7188.0
1777475520,3225.276,1777479360,3219.307,5.969,True,2,10.0,7198.0
1777479480,3219.74,1777483320,3204.086,15.654,True,5,10.0,7208.0
1777485780,3208.376,1777489620,3207.502,0.874,True,3,10.0,7218.0
1777489740,3207.896,1777493580,3199.834,8.062,True,4,10.0,7228.0
1777493700,3200.251,1777497540,3207.884,-7.633,True,1,10.0,7238.0
1777497660,3208.269,1777501500,3213.379,-5.11,True,2,10.0,7248.0
1777501620,3213.733,1777505460,3222.426,-8.693,True,2,10.0,7258.0
1777511280,3214.351,1777515120,3232.369,-18.018,False,0,-3.0,7255.0
1777528620,3233.909,1777532460,3233.721,0.188,True,3,10.0,7265.0
1777535640,3231.178,1777539480,3235.419,-4.241,False,0,-3.0,7262.0
1777549320,3240.962,1777553160,3242.445,-1.483,True,3,10.0,7272.0
1777556160,3242.688,1777560000,3253.859,-11.171,True,1,10.0,7282.0
1777583820,3236.603,1777587660,3201.608,34.995,True,7,10.0,7292.0
1777589280,3207.743,1777593120,3211.923,-4.18,True,2,10.0,7302.0
1777593240,3212.367,1777597080,3193.291,19.076,True,5,10.0,7312.0
1777599540,3190.895,1777603380,3195.987,-5.092,False,0,-3.0,7309.0
1777603500,3196.404,1777607340,3207.379,-10.975,True,1,10.0,7319.0
1777614960,3188.049,1777618800,3200.445,-12.396,True,1,10.0,7329.0
1777623300,3199.918,1777627140,3192.852,7.066,True,2,10.0,7339.0
1777627260,3193.226,1777631100,3178.066,15.16,True,4,10.0,7349.0
1777632000,3181.25,1777635840,3183.534,-2.284,True,3,10.0,7359.0
1777635960,3183.881,1777639800,3173.793,10.088,True,5,10.0,7369.0
1777641900,3173.092,1777645740,3158.728,14.364,True,3,10.0,7379.0
1777647900,3158.95,1777651740,3164.818,-5.868,True,1,10.0,7389.0
1777655880,3144.987,1777659720,3134.125,10.862,True,4,10.0,7399.0
1777661580,3135.32,1777665420,3135.065,0.255,True,2,10.0,7409.0
1777666500,3140.003,1777670340,3154.927,-14.924,True,1,10.0,7419.0
1777690740,3165.616,1777694580,3168.541,-2.925,True,2,10.0,7429.0
1777700760,3166.893,1777704600,3176.435,-9.542,True,2,10.0,7439.0
1777729140,3179.351,1777732980,3194.562,-15.211,False,0,-3.0,7436.0
1777739520,3180.019,1777743360,3172.521,7.498,True,4,10.0,7446.0
1777743480,3172.857,1777747320,3166.15,6.707,True,2,10.0,7456.0
